11	2	2	1	1	1	0.5	1	1	2	1	1	1	1	1	0.5	1	1	1	65	8960	60	0.9	65	88.1	130	95	110	0	26.5
15	2	0.5	1	1	2	2	1	1	0.5	1	1	1	1	1	0	1	1	1	65	8960	110	1	95	88.1	60	130	65	0	27
15	1	0.5	1	2	2	1	1	1	0.5	0.5	0	2	1	1	0	2	1	1	85	5120	42	0.5	60	50	85	42	91	10	2.1
3	2	2	1	2	1	0.5	0.5	1	2	2	1	0.5	1	1	0.5	1	0.5	0.5	75	5120	80	2	95	50	100	110	30	11	79.5
14	0.5	2	1	1	1	0	1	1	2	1	1	1	0	0.5	1	1	1	1	60	6400	60	0.7	60	50	85	85	85	0	1
11	2	2	1	1	1	0.5	1	1	2	1	1	1	1	1	0.5	1	1	1	72	10240	48	0.5	48	0	72	48	48	0	5
11	2	2	1	1	1	0.5	1	1	2	1	1	1	1	1	0.5	1	1	1	33	5120	58	1.3	190	50	33	58	33	0	28.5
1	2	2	1	1	1	1	1	1	0	1	1	1	1	1	0.5	1	1	1	80	5120	65	1.5	70	50	90	65	85	11	41.5
12	1	1	1	1	1	0.5	2	2	1	0.5	0.5	1	1	1	1	2	1	1	65	5120	90	0.6	50	50	35	35	15	0	7.2
12	0.5	1	0.5	1	0.5	1	4	1	1	0.25	1	0.5	0.5	0	0.5	1	0.5	1	90	5120	140	1.2	75	50	60	60	40	17	125.8
1	1	1	1	1	1	2	1	1	0	1	1	1	1	1	1	1	1	1	70	5120	70	1.5	100	50	65	65	45	0	14
9	0.5	1	1	0	1	0.5	1	1	1	1	0	4	1	0.5	1	1	1	2	75	5120	105	1.1	65	50	35	65	85	10	64.8
17	0.5	1	0.5	0	0.5	2	2	0.5	1	1	2	1	0.5	0	0.5	0.25	0.5	2	125	6400	230	9.2	75	50	55	95	30	9	400
18	0.5	0.5	0	1	1	0.5	1	1	1	1	1	1	1	2	1	1	2	1	80	5120	50	0.6	60	24.6	40	40	30	0	7.8
18	0.5	0.5	0	1	1	0.5	1	1	1	1	1	1	1	2	1	1	2	1	120	5120	75	1.4	90	24.6	60	60	45	0	48.7
3	0.5	1	1	2	0.5	0.5	0.5	1	1	1	2	0.5	1	0.5	2	1	0.5	0.5	95	5120	85	0.5	65	50	55	55	85	8	3.9
12	0.5	1	0.5	1	0.5	1	4	1	1	0.25	1	0.5	0.5	0	0.5	1	0.5	1	150	6400	140	1.8	70	50	65	100	75	17	118
12	1	1	1	1	1	1	1	1	1	1	1	1	0.5	0.5	1	2	2	2	10	5120	230	0.6	20	50	10	230	5	13	20.5
12	0.5	0.5	1	1	2	0.5	2	4	1	0.5	0.5	1	1	1	2	1	1	1	185	6400	115	1.5	80	50	40	105	75	7	54
15	2	0.5	1	1	2	4	2	1	0.5	1	1	0.5	1	1	0	2	2	1	95	5120	55	0.9	55	50	35	75	115	6	28
1	1	1	1	1	1	2	1	1	0	1	1	1	1	1	1	1	1	1	80	5120	50	0.6	60	50	50	50	40	0	8.8
1	1	1	1	1	1	2	1	1	0	1	1	1	1	1	1	1	1	1	130	5120	75	1.8	90	50	75	75	55	0	125.8
2	0.5	1	1	1	0.5	1	0.5	1	1	0.5	2	0.5	1	1	1	2	0.5	2	40	5120	40	0.7	40	50	70	40	20	0	35
2	0.5	1	1	1	0.5	2	0.25	0.5	1	1	4	0.5	0.5	0.5	1	2	1	4	50	5120	120	0.8	60	50	90	80	30	13	55
6	1	1	1	0	1	2	2	1	1	2	1	1	1	0.5	1	1	2	2	50	5120	40	0.4	50	50	30	30	50	9	6.5
6	1	1	1	0	1	2	2	1	1	2	1	1	1	0.5	1	1	2	2	100	5120	80	1.1	100	50	60	60	50	9	55.8
3	1	1	1	2	1	2	0.25	0.5	1	4	2	0.5	0.5	0.5	1	1	1	1	55	5120	95	0.6	65	24.6	65	95	35	13	5
3	1	1	1	2	1	1	0.5	1	1	2	1	0.5	1	1	1	1	0.5	0.5	65	5120	35	0.6	35	50	65	35	65	0	12
3	1	1	1	2	1	1	0.5	1	1	2	1	0.5	1	1	1	1	0.5	0.5	105	5120	75	0.9	75	50	105	75	45	0	28.5
6	0.5	1	1	2	1	1	2	1	1	0.5	0	1	1	1	1	4	2	1	55	5120	45	0.9	45	50	65	45	75	10	16
3	0.5	1	1	4	1	0.5	0.5	1	1	1	0	1	1	1	1	2	0.5	0.5	40	6400	70	2.1	85	50	80	140	70	10	220
17	0.25	1	0.5	2	0.5	1	2	0.5	1	0.25	0	1	0.5	0	0.5	1	0.5	1	80	6400	140	1.7	65	50	40	70	70	10	50.5
15	1	0.5	1	1	1	2	0.5	1	0.5	0.5	2	0.5	1	1	0	2	0.5	2	60	5120	30	0.6	45	50	80	50	65	2	10.8
15	1	0.5	1	1	1	2	0.5	1	0.5	0.5	2	0.5	1	1	0	2	0.5	2	90	5120	90	1.4	75	50	140	90	115	2	35
3	1	1	2	1	2	1	0.25	1	1	1	1	1	1	1	1	1	0.5	0.25	95	5120	95	1.8	75	50	95	95	85	16	152
9	1	1	1	0	1	1	1	1	1	2	1	2	1	0.5	1	0.5	1	2	60	5120	60	0.5	90	50	40	40	40	0	33.5
9	1	1	1	0	1	1	1	1	1	2	1	2	1	0.5	1	0.5	1	2	120	5120	120	1.1	90	50	60	60	50	0	120
1	1	1	1	1	1	2	1	1	0	1	1	1	1	1	1	1	1	1	80	5120	90	0.6	85	0	105	95	60	0	32.5
1	1	1	1	1	1	2	1	1	0	1	1	1	1	1	1	1	1	1	95	5120	62	1.4	73	50	85	65	85	0	71.2
1	1	1	1	1	1	2	1	1	0	1	1	1	1	1	1	1	1	1	20	5120	35	1.2	55	50	20	45	75	0	58
7	0.5	0.5	1	1	2	1	1	2	1	1	1	1	1	1	2	0.5	1	1	35	6400	35	0.7	35	100	35	35	35	0	21
7	0.5	0.5	1	1	2	1	1	2	1	1	1	1	1	1	2	0.5	1	1	95	6400	95	1.4	50	100	35	110	70	0	48
6	2	2	1	1	1	1	2	1	2	1	1	0.5	1	1	0.5	2	2	1	30	6400	15	0.4	45	0	85	65	65	11	6
5	1	1	1	0.5	1	1	1	0.5	1	1	2	1	1	1	1	1	0.5	1	63	6400	37	0.6	45	75.4	65	55	95	0	23.5
2	0.5	1	1	1	0.5	1	0.5	1	1	0.5	2	0.5	1	1	1	2	0.5	2	75	6400	37	0.7	45	75.4	70	55	83	0	21.4
1	1	1	1	1	1	2	1	1	0	1	1	1	1	1	1	1	1	1	80	5120	105	1.2	95	0	40	70	100	0	75.5
1	1	1	1	1	1	2	1	1	0	1	1	1	1	1	1	1	1	1	10	10240	10	1.5	255	0	75	135	55	0	46.8
5	1	1	1	0.5	1	1	1	0.5	1	1	2	1	1	1	1	1	0.5	1	85	20480	75	1.9	90	0	115	100	115	0	178
2	0.5	1	1	1	0.5	1	0.5	1	1	0.5	2	0.5	1	1	1	2	0.5	2	115	20480	85	2.1	115	0	90	75	100	0	198
3	1	1	1	2	1	1	0.5	1	1	2	1	0.5	1	1	1	1	0.5	0.5	75	20480	115	2	100	0	90	115	85	0	187
13	1	1	1	0	1	2	0.5	0.5	1	4	2	2	0.5	0.25	1	0.5	2	4	64	10240	50	0.6	50	50	45	50	41	9	72
13	1	1	1	0	1	2	0.5	0.5	1	4	2	2	0.5	0.25	1	0.5	2	4	84	10240	70	1.2	70	50	65	70	51	9	152
13	2	0.5	1	1	2	4	0.5	0.5	0.5	2	2	1	0.5	0.5	0	1	2	2	164	10240	150	2	100	50	95	120	71	15	202
11	1	2	1	2	1	0.25	1	1	2	0.5	0	2	1	1	0.5	2	1	1	90	30720	130	5.2	106	0	90	154	110	10	216
2	0.25	1	1	2	0.5	0.5	0.5	1	1	0.25	0	1	1	1	1	4	0.5	2	130	30720	90	3.8	106	0	110	154	90	10	199
11	4	2	1	0.5	1	0.5	2	2	2	0.5	0.5	2	1	2	0.5	1	1	0.5	100	30720	100	0.6	100	0	100	100	100	4	5
4	2	1	1	0.5	1	1	2	2	1	0.5	0.5	2	1	2	1	1	1	0.5	45	5120	35	0.5	40	88.1	65	55	70	0	5
4	2	1	1	0.5	1	1	2	2	1	0.5	0.5	2	1	2	1	1	1	0.5	65	5120	45	0.9	50	88.1	85	65	95	0	21.6
4	2	1	1	0.5	1	1	2	2	1	0.5	0.5	2	1	2	1	1	1	0.5	110	5120	75	1.7	70	88.1	145	85	145	0	52.2
2	0.5	1	1	1	0.5	1	0.5	1	1	0.5	2	0.5	1	1	1	2	0.5	2	60	5120	40	0.4	45	88.1	70	50	45	0	2.5
2	0.25	0.5	1	1	1	1	0.5	2	1	0.5	2	0.5	1	1	2	1	0.5	2	85	5120	60	0.9	60	88.1	85	60	55	7	19.5
2	0.25	0.5	1	1	1	1	0.5	2	1	0.5	2	0.5	1	1	2	1	0.5	2	160	5120	80	1.9	80	88.1	130	80	100	7	52
3	1	1	1	2	1	1	0.5	1	1	2	1	0.5	1	1	1	1	0.5	0.5	70	5120	50	0.4	50	88.1	50	50	40	0	7.6
3	1	1	1	0	1	1	0.5	1	1	4	1	1	1	0.5	1	0.5	0.5	1	85	5120	70	0.7	70	88.1	60	70	50	9	28
3	1	1	1	0	1	1	0.5	1	1	4	1	1	1	0.5	1	0.5	0.5	1	150	5120	110	1.5	100	88.1	95	110	70	9	81.9
15	2	0.5	1	1	2	2	1	1	0.5	1	1	1	1	1	0	1	1	1	55	3840	35	0.5	35	50	30	30	35	0	13.6
15	2	0.5	1	1	2	2	1	1	0.5	1	1	1	1	1	0	1	1	1	90	3840	70	1	70	50	60	60	70	0	37
1	1	1	1	1	1	2	1	1	0	1	1	1	1	1	1	1	1	1	30	3840	41	0.4	38	50	30	41	60	0	17.5
1	1	1	1	1	1	2	1	1	0	1	1	1	1	1	1	1	1	1	70	3840	61	0.5	78	50	50	61	100	0	32.5
12	1	1	1	1	1	0.5	2	2	1	0.5	0.5	1	1	1	1	2	1	1	45	3840	35	0.3	45	50	20	30	20	0	3.6
12	1	1	1	1	1	0.5	2	2	1	0.5	0.5	1	1	1	1	2	1	1	35	3840	55	0.6	50	50	25	25	15	0	10
12	0.5	1	1	2	1	0.25	2	2	1	0.25	0	2	1	1	1	4	1	1	70	3840	50	1	60	50	100	50	65	10	28.4
12	1	1	1	1	1	0.5	2	2	1	0.5	0.5	1	1	1	1	2	1	1	35	3840	55	0.7	50	50	25	25	15	0	11.5
12	0.5	1	1	1	0.5	0.25	2	2	1	0.25	1	1	1	0.5	2	2	1	1	50	3840	70	1.2	60	50	50	90	65	8	31.6
3	2	1	1	1	1	1	1	2	1	1	0.5	1	1	2	1	1	0.5	0.25	30	3840	30	0.5	40	50	40	50	30	4	2.6
3	2	1	1	1	1	1	1	2	1	1	0.5	1	1	2	1	1	0.5	0.25	50	3840	50	1.2	60	50	60	70	50	4	32.5
3	2	1	1	1	1	1	1	2	1	1	0.5	1	1	2	1	1	0.5	0.25	70	3840	70	1.5	80	50	90	100	70	4	55
4	2	1	1	0.5	1	1	2	2	1	0.5	0.5	2	1	2	1	1	1	0.5	40	3840	50	0.5	40	50	30	30	30	0	4
4	4	0.5	1	0.5	2	2	2	2	0.5	0.5	0.5	2	1	2	0	1	1	0.5	70	3840	40	1	70	50	60	40	60	15	28
4	4	0.5	1	0.5	2	2	2	2	0.5	0.5	0.5	2	1	2	0	1	1	0.5	100	3840	60	1.3	90	50	90	60	80	15	59.6
1	0.5	1	1	2	1	1	1	1	0	0.5	0	2	1	1	1	2	1	1	55	3840	30	0.3	40	50	30	30	85	10	2.3
1	0.5	1	1	2	1	1	1	1	0	0.5	0	2	1	1	1	2	1	1	85	3840	60	0.7	60	50	75	50	125	10	19.8
3	0.5	1	1	4	1	0.5	0.5	1	1	1	0	1	1	1	1	2	0.5	0.5	30	5120	30	0.6	40	50	55	30	85	10	9.5
3	0.5	1	1	4	1	0.5	0.5	1	1	1	0	1	1	1	1	2	0.5	0.5	50	5120	100	1.2	60	50	95	70	65	10	28
11	1	1	0	1	1	0.25	1	1	2	1	1	1	1	2	0.5	1	2	1	25	5120	25	0.4	28	50	45	35	40	18	6.6
11	1	1	0	1	1	0.25	1	1	2	1	1	1	1	2	0.5	1	2	1	35	5120	35	0.8	38	50	65	55	50	18	20.2
11	1	1	0	1	1	0.25	1	1	2	1	1	1	1	2	0.5	1	2	1	85	5120	65	1.6	68	50	165	135	100	18	48.4
12	1	1	1	2	1	0.5	1	2	1	1	0.5	0.5	1	1	1	2	0.5	0.5	30	3840	32	0.5	40	50	50	52	65	3	1.7
12	0.5	1	1	2	1	0.25	2	2	1	0.25	0	2	1	1	1	4	1	1	60	3840	62	0.8	70	50	100	82	80	10	3.6
4	2	1	1	0.5	1	1	2	2	1	0.5	0.5	2	1	2	1	1	1	0.5	40	3840	60	0.4	60	50	40	60	35	0	4.5
4	1	0.5	1	0.5	2	1	2	4	1	0.5	0.5	2	1	2	2	0.5	1	0.5	130	3840	80	1.2	60	50	60	60	70	7	39.2
1	1	1	1	1	1	2	1	1	0	1	1	1	1	1	1	1	1	1	60	3840	60	0.8	60	50	35	35	30	0	24
1	1	1	1	1	1	2	1	1	0	1	1	1	1	1	1	1	1	1	80	3840	80	1.4	80	50	55	55	90	0	46.5
1	1	1	1	1	1	2	1	1	0	1	1	1	1	1	1	1	1	1	160	3840	100	2	150	50	95	65	100	0	130.5
12	1	1	1	0	1	0.5	2	2	1	1	0.5	2	1	0.5	1	1	1	2	45	3840	90	0.5	31	50	30	30	40	9	5.5
12	0.5	1	1	2	1	0.25	2	2	1	0.25	0	2	1	1	1	4	1	1	90	3840	45	0.8	61	50	50	50	160	10	12
12	0.5	2	1	1	1	0	2	2	2	0.5	0.5	1	0	0.5	1	2	1	1	90	3840	45	0.8	1	0	30	30	40	14	1.2
1	1	1	1	1	1	2	1	1	0	1	1	1	1	1	1	1	1	1	51	5120	23	0.6	64	50	51	23	28	0	16.3
1	1	1	1	1	1	2	1	1	0	1	1	1	1	1	1	1	1	1	71	5120	43	1	84	50	71	43	48	0	40.5
1	1	1	1	1	1	2	1	1	0	1	1	1	1	1	1	1	1	1	91	5120	63	1.5	104	50	91	73	68	0	84
7	0.5	0.5	1	1	2	1	1	2	1	1	1	1	1	1	2	0.5	1	1	60	5120	30	1	72	75.4	20	30	25	0	86.4
7	0.5	0.5	1	1	2	1	1	2	1	1	1	1	1	1	2	0.5	1	1	120	5120	60	2.3	144	75.4	40	60	50	0	253.8
1	0.5	0.5	0	1	1	1	1	1	0	1	1	1	1	2	1	1	2	1	20	2560	40	0.2	50	24.6	20	40	20	18	2
13	1	1	1	1	1	2	0.5	0.5	1	2	2	1	0.5	0.5	1	1	2	2	45	5120	135	1	30	50	45	90	30	0	97
1	1	1	1	1	1	2	1	1	0	1	1	1	1	1	1	1	1	1	45	3840	45	0.6	50	24.6	35	35	50	0	11
1	1	1	1	1	1	2	1	1	0	1	1	1	1	1	1	1	1	1	65	3840	65	1.1	70	24.6	55	55	90	0	32.6
15	1	1	1	1	2	0	1	1	1	1	1	1	0	0.5	0	1	1	1	85	6400	125	0.5	50	50	85	115	20	14	11
17	0.25	0.5	0	1	0.5	1	2	0.5	1	0.5	2	0.5	0.5	0	0.5	0.5	1	1	105	5120	125	0.6	50	50	55	95	50	18	11.5
17	0.5	1	0.5	1	0.5	4	1	0.25	1	1	4	0.5	0.25	0	0.5	0.5	1	2	70	8960	100	0.4	50	50	40	40	30	13	60
17	0.5	1	0.5	1	0.5	4	1	0.25	1	1	4	0.5	0.25	0	0.5	0.5	1	2	90	8960	140	0.9	60	50	50	50	40	13	120
17	0.5	1	0.5	1	0.5	4	1	0.25	1	1	4	0.5	0.25	0	0.5	0.5	1	2	140	8960	230	2.1	70	50	60	80	50	13	360
7	1	1	1	1	2	0.5	1	2	2	1	1	1	1	1	1	0.5	1	1	40	5120	55	0.6	30	50	40	55	60	11	11.2
7	1	1	1	1	2	0.5	1	2	2	1	1	1	1	1	1	0.5	1	1	100	5120	85	1.3	60	50	80	85	100	11	31.5
5	1	1	1	0.5	1	1	1	0.5	1	1	2	1	1	1	1	1	0.5	1	45	5120	40	0.6	40	50	65	40	65	0	15.2
5	1	1	1	0.5	1	1	1	0.5	1	1	2	1	1	1	1	1	0.5	1	75	5120	80	1.5	70	50	135	80	135	0	40.2
5	1	1	1	0.5	1	1	1	0.5	1	1	2	1	1	1	1	1	0.5	1	50	5120	40	0.4	60	50	85	75	95	0	4.2
5	1	1	1	0.5	1	1	1	0.5	1	1	2	1	1	1	1	1	0.5	1	40	5120	50	0.4	60	50	75	85	95	0	4.2
12	1	1	1	1	1	0.5	2	2	1	0.5	0.5	1	1	1	1	2	1	1	73	3840	75	0.7	65	100	47	85	85	0	17.7
12	1	1	1	1	1	0.5	2	2	1	0.5	0.5	1	1	1	1	2	1	1	47	3840	75	0.6	65	0	73	85	85	0	17.7
4	1	1	1	0.5	0.5	0.5	2	2	1	0.25	1	2	1	1	2	1	1	0.5	60	5120	45	0.3	50	50	100	80	65	8	2
8	0.5	1	1	1	0.5	0.5	1	1	1	0.5	2	1	1	0.5	2	1	1	1	43	5120	53	0.4	70	50	43	53	40	0	10.3
8	0.5	1	1	1	0.5	0.5	1	1	1	0.5	2	1	1	0.5	2	1	1	1	73	5120	83	1.7	100	50	73	83	55	0	80
3	2	0.5	1	2	2	2	0.5	1	0.5	2	1	0.5	1	1	0	1	0.5	0.5	90	5120	20	0.8	45	50	65	20	65	15	20.8
3	2	0.5	1	2	2	2	0.5	1	0.5	2	1	0.5	1	1	0	1	0.5	0.5	140	5120	70	1.8	70	50	110	65	105	15	88.8
3	1	1	1	2	1	1	0.5	1	1	2	1	0.5	1	1	1	1	0.5	0.5	70	10240	35	2	130	50	70	35	60	0	130
3	1	1	1	2	1	1	0.5	1	1	2	1	0.5	1	1	1	1	0.5	0.5	90	10240	45	14.5	170	50	90	45	60	0	398
2	0.5	1	1	0	0.5	1	0.5	1	1	1	2	1	1	0.5	1	1	0.5	4	60	5120	40	0.7	60	50	65	45	35	9	24
2	0.5	1	1	0	0.5	1	0.5	1	1	1	2	1	1	0.5	1	1	0.5	4	120	5120	100	1.9	70	50	145	105	20	9	220
2	0.5	1	1	1	0.5	1	0.5	1	1	0.5	2	0.5	1	1	1	2	0.5	2	85	5120	140	0.5	70	50	85	70	20	0	80.4
11	2	2	1	1	1	0.5	1	1	2	1	1	1	1	1	0.5	1	1	1	25	5120	35	0.7	60	50	70	80	60	0	30.6
11	2	2	1	1	1	0.5	1	1	2	1	1	1	1	1	0.5	1	1	1	45	5120	65	0.9	80	50	90	110	80	0	71.5
1	1	1	1	1	1	2	1	1	0	1	1	1	1	1	1	1	1	1	60	3840	60	1.1	60	50	60	60	60	0	5
9	1	1	1	0	1	1	1	1	1	2	1	2	1	0.5	1	0.5	1	2	100	5120	45	0.7	45	50	45	45	10	0	15
9	1	1	2	0	2	1	0.5	1	1	1	1	4	1	0.5	1	0.5	1	1	70	5120	50	1.1	50	50	50	50	70	16	15.3
9	1	1	2	0	2	1	0.5	1	1	1	1	4	1	0.5	1	0.5	1	1	100	5120	80	2	80	50	80	80	100	16	82
4	2	1	1	0.5	1	1	2	2	1	0.5	0.5	2	1	2	1	1	1	0.5	85	5120	40	0.4	50	50	85	40	35	0	51.3
4	4	0.5	1	0.5	2	2	2	2	0.5	0.5	0.5	2	1	2	0	1	1	0.5	115	5120	60	1.3	70	50	115	60	55	15	77.4
1	0.5	1	1	2	1	1	1	1	0	0.5	0	2	1	1	1	2	1	1	40	5120	60	0.4	45	50	40	75	50	10	1.2
16	0.5	1	2	1	2	0.5	0.5	1	1	0.25	0	4	1	1	1	2	1	0.5	110	5120	110	1.1	75	50	110	105	80	10	20.6
1	1	1	1	1	1	2	1	1	0	1	1	1	1	1	1	1	1	1	115	5120	60	1.3	73	50	60	60	90	0	40.3
8	0.5	1	1	1	0.5	0.5	1	1	1	0.5	2	1	1	0.5	2	1	1	1	100	5120	60	2.7	73	50	100	60	65	0	52.5
13	2	2	1	1	1	1	0.5	0.5	2	2	2	1	0.5	0.5	0.5	1	2	2	55	6400	65	1	90	0	95	85	70	11	168
13	2	2	1	1	1	1	0.5	0.5	2	2	2	1	0.5	0.5	0.5	1	2	2	95	6400	85	1.2	90	0	55	65	70	11	154
3	1	1	1	0	1	1	0.5	1	1	4	1	1	1	0.5	1	0.5	0.5	1	48	5120	43	0.4	50	50	46	41	60	9	1.9
3	1	1	1	0	1	1	0.5	1	1	4	1	1	1	0.5	1	0.5	0.5	1	78	5120	73	0.9	110	50	76	71	60	9	23.6
3	1	1	1	2	1	1	0.5	1	1	2	1	0.5	1	1	1	1	0.5	0.5	80	3840	65	0.6	43	50	50	35	35	0	11.5
3	2	0.5	1	2	2	2	0.5	1	0.5	2	1	0.5	1	1	0	1	0.5	0.5	120	3840	85	1.1	63	50	90	55	55	15	32.8
9	2	2	1	0	1	0.5	1	1	2	2	1	2	1	0.5	0.5	0.5	1	2	40	5120	55	0.5	40	0	40	70	55	11	21.5
9	2	2	1	0	1	0.5	1	1	2	2	1	2	1	0.5	0.5	0.5	1	2	70	5120	105	1.5	60	0	70	120	75	11	108
13	2	1	1	0.5	1	2	1	1	1	1	1	2	0.5	1	1	1	2	1	41	7680	77	1	66	88.1	61	87	23	4	23.8
13	2	1	1	0.5	1	2	1	1	1	1	1	2	0.5	1	1	1	2	1	81	7680	97	1.5	86	88.1	81	107	43	4	60.4
13	1	1	1	1	1	1	1	1	1	1	1	1	0.5	0.5	1	2	2	2	95	7680	50	0.7	45	88.1	40	50	75	12	12.5
13	1	1	1	1	1	1	1	1	1	1	1	1	0.5	0.5	1	2	2	2	125	7680	100	1.5	75	88.1	70	80	45	12	68.2
3	1	1	1	2	1	1	0.5	1	1	2	1	0.5	1	1	1	1	0.5	0.5	15	5120	20	0.6	20	50	10	55	80	0	7.4
3	1	1	1	2	1	1	0.5	1	1	2	1	0.5	1	1	1	1	0.5	0.5	60	5120	79	6.2	95	50	100	125	81	0	162
1	1	1	1	1	1	2	1	1	0	1	1	1	1	1	1	1	1	1	70	6400	70	0.3	70	50	70	70	70	0	0.8
1	1	1	1	1	1	2	1	1	0	1	1	1	1	1	1	1	1	1	90	5120	70	1	60	50	60	120	40	0	22
14	0.5	2	1	1	1	0	1	1	2	1	1	1	0	0.5	1	1	1	1	75	6400	35	0.6	44	50	63	33	45	0	2.3
14	0.5	2	1	1	1	0	1	1	2	1	1	1	0	0.5	1	1	1	1	165	6400	75	1.1	64	50	93	83	75	0	12.5
14	0.5	2	1	1	1	0	1	1	2	1	1	1	0	0.5	1	1	1	1	40	6400	90	0.8	20	50	30	90	25	0	15
14	0.5	2	1	1	1	0	1	1	2	1	1	1	0	0.5	1	1	1	1	70	6400	130	1.6	40	50	60	130	25	0	30.6
4	1	1	1	1	1	0.5	2	2	1	0.25	0	4	1	2	1	2	1	0.5	68	6400	83	2	99	50	72	87	51	10	100
11	2	2	1	1	1	0.5	1	1	2	1	1	1	1	1	0.5	1	1	1	50	6400	80	0.6	75	50	95	90	65	0	1
15	2	0.5	1	1	2	2	1	1	0.5	1	1	1	1	1	0	1	1	1	150	6400	60	1.2	65	50	115	60	115	0	47
11	2	2	1	1	1	0.5	1	1	2	1	1	1	1	1	0.5	1	1	1	23	5120	48	0.6	95	50	23	48	23	0	14
6	1	1	1	1	1	2	2	1	1	1	1	0.5	1	1	1	2	2	1	50	5120	50	0.7	50	50	50	50	50	0	16.8
6	1	1	1	1	1	2	2	1	1	1	1	0.5	1	1	1	2	2	1	120	5120	80	1.5	80	50	120	80	100	0	256.5
6	1	1	1	2	1	2	1	1	1	2	1	0.25	1	1	1	2	1	0.5	40	5120	50	0.8	70	50	55	50	25	3	39.5
6	1	1	1	2	1	2	1	1	1	2	1	0.25	1	1	1	2	1	0.5	60	5120	70	1.1	90	50	75	70	45	3	87.6
6	1	1	1	2	1	2	1	1	1	2	1	0.25	1	1	1	2	1	0.5	80	5120	90	1.4	110	50	95	90	65	3	150.6
3	1	1	1	2	1	1	0.5	1	1	2	1	0.5	1	1	1	1	0.5	0.5	64	5120	85	0.4	35	50	74	55	32	0	52.5
3	1	1	1	2	1	1	0.5	1	1	2	1	0.5	1	1	1	1	0.5	0.5	104	5120	105	1.7	55	50	94	75	52	0	27
3	1	1	1	2	1	1	0.5	1	1	2	1	0.5	1	1	1	1	0.5	0.5	84	5120	105	1.8	55	50	114	75	52	0	22.6
3	1	1	1	2	1	2	0.25	0.5	1	4	2	0.5	0.5	0.5	1	1	1	1	90	10240	130	1	100	88.1	45	65	55	13	23.4
3	1	1	1	2	1	1	0.5	1	1	2	1	0.5	1	1	1	1	0.5	0.5	30	5120	55	0.6	43	24.6	40	65	97	0	8.7
16	1	1	2	0.5	2	1	0.5	1	1	0.5	1	2	1	1	1	1	1	0.5	75	10240	60	0.6	45	50	40	30	50	0	42.1
16	1	1	2	0.5	2	1	0.5	1	1	0.5	1	2	1	1	1	1	1	0.5	95	10240	100	1.1	65	50	60	50	50	0	110.5
16	0.5	1	2	1	2	0.5	0.5	1	1	0.25	0	4	1	1	1	2	1	0.5	145	10240	130	1.5	95	50	120	90	120	10	102.6
17	1	2	0.5	1	0.5	1	2	0.5	2	0.5	2	0.5	0.5	0	0.25	0.5	0.5	1	55	10240	80	0.6	40	0	35	60	30	11	95.2
17	1	2	0.5	1	0.5	1	2	0.5	2	0.5	2	0.5	0.5	0	0.25	0.5	0.5	1	75	10240	100	1.2	60	0	55	80	50	11	202.5
17	1	2	0.5	1	0.5	1	2	0.5	2	0.5	2	0.5	0.5	0	0.25	0.5	0.5	1	145	10240	150	1.6	80	0	105	110	110	11	550
13	1	1	1	1	1	2	0.5	0.5	1	2	2	1	0.5	0.5	1	1	2	2	100	20480	200	1.7	80	0	50	100	50	0	230
6	1	1	1	1	1	2	2	1	1	1	1	0.5	1	1	1	2	2	1	50	20480	100	1.8	80	0	100	200	50	0	175
17	0.5	1	0.5	1	0.5	2	2	0.5	1	0.5	2	0.5	0.5	0	0.5	0.5	0.5	1	75	20480	150	1.9	80	0	75	150	50	0	205
16	2	2	2	0.5	2	0.5	0.5	1	2	0.5	1	2	1	1	0.5	1	1	0.5	100	30720	120	1.4	80	0	140	150	110	11	40
16	2	2	2	0.5	2	0.5	0.5	1	2	0.5	1	2	1	1	0.5	1	1	0.5	130	30720	100	2	80	100	160	120	110	11	60
3	1	1	1	2	1	1	0.5	1	1	2	1	0.5	1	1	1	1	0.5	0.5	150	30720	90	4.5	100	0	180	160	90	0	352
9	1	1	1	0	1	1	1	1	1	2	1	2	1	0.5	1	0.5	1	2	180	30720	160	3.5	100	0	150	90	90	0	950
16	0.5	1	2	1	2	0.5	0.5	1	1	0.25	0	4	1	1	1	2	1	0.5	180	30720	100	7	105	0	180	100	115	10	206.5
17	1	2	0.5	1	0.5	1	2	0.5	2	0.5	2	0.5	0.5	0	0.25	0.5	0.5	1	100	30720	100	0.3	100	0	100	100	100	11	1.1
11	2	2	1	1	1	0.5	1	1	2	1	1	1	1	1	0.5	1	1	1	95	30720	90	1.7	50	0	95	90	180	0	60.8
4	2	1	1	0.5	1	1	2	2	1	0.5	0.5	2	1	2	1	1	1	0.5	68	5120	64	0.4	55	88.1	45	55	31	0	10.2
4	2	1	1	0.5	1	1	2	2	1	0.5	0.5	2	1	2	1	1	1	0.5	89	5120	85	1.1	75	88.1	55	65	36	0	97
4	2	1	1	0	1	1	2	2	1	1	0.5	4	1	1	1	0.5	1	1	109	5120	105	2.2	95	88.1	75	85	56	9	310
2	0.5	1	1	1	0.5	1	0.5	1	1	0.5	2	0.5	1	1	1	2	0.5	2	58	5120	44	0.5	44	88.1	58	44	61	0	6.2
2	0.25	0.5	1	1	1	1	0.5	2	1	0.5	2	0.5	1	1	2	1	0.5	2	78	5120	52	0.9	64	88.1	78	52	81	7	22
